149	46.82	27.85
150	46.75	27.87
151	46.69	27.86
152	46.66	27.87
153	46.62	27.88
154	46.62	27.89
155	46.56	27.9
156	46.52	27.9
157	46.49	27.91
158	46.46	27.91
159	46.43	27.91
160	46.43	27.92
161	46.43	27.93
162	46.43	27.93
163	46.39	27.95
164	46.39	27.96
165	46.36	27.96
166	46.33	27.96
167	46.3	27.97
168	46.26	27.97
169	46.26	27.98
170	46.23	27.99
171	46.23	28
172	46.2	28.01
173	46.2	28.01
174	46.16	28.01
175	46.16	28.02
176	46.16	28.03
177	46.13	28.03
178	46.1	28.04
179	46.07	28.04
180	46.03	28.05
181	46.03	28.08
182	46.03	28.09
183	46.03	28.09
184	46	28.09
185	46.03	28.11
186	46.1	28.11
187	46.1	28.11
188	46.13	28.12
189	46.16	28.12
190	46.16	28.13
191	46.16	28.13
192	46.16	28.14
193	46.16	28.14
194	46.16	28.15
195	46.13	28.16
196	46.13	28.15
197	46.1	28.16
198	46.13	28.17
199	46.1	28.18
200	46.1	28.17
201	46.07	28.17
202	46.03	28.17
203	46.03	28.18
204	46.03	28.18
205	46.03	28.17
206	46	28.18
207	45.97	28.19
208	45.97	28.19
209	45.97	28.19
210	45.97	28.2
211	45.97	28.2
212	45.93	28.21
213	45.9	28.21
214	45.9	28.23
215	45.9	28.22
216	45.87	28.23
217	45.87	28.25
218	45.84	28.25
219	45.84	28.25
220	45.84	28.24
221	45.84	28.24
222	45.84	28.25
223	45.84	28.23
224	45.84	28.26
225	45.77	28.25
226	45.8	28.26
227	45.84	28.26
228	45.77	28.27
229	45.8	28.27
230	45.77	28.27
231	45.77	28.27
232	45.77	28.27
233	45.74	28.27
234	45.74	28.27
235	45.74	28.28
236	45.74	28.29
237	45.7	28.29
238	45.7	28.29
239	45.7	28.29
240	45.7	28.29
241	45.7	28.29
242	45.67	28.29
243	45.67	28.3
244	45.67	28.3
245	45.67	28.3
246	45.64	28.3
247	45.67	28.31
248	45.64	28.31
249	45.64	28.3
250	45.64	28.31
251	45.64	28.32
252	45.6	28.31
253	45.6	28.33
254	45.6	28.31
255	45.57	28.33
256	45.57	28.33
257	45.57	28.36
258	45.57	28.35
259	45.57	28.35
260	45.54	28.35
261	45.51	28.36
262	45.51	28.36
263	45.51	28.35
264	45.51	28.36
265	45.51	28.37
266	45.47	28.37
267	45.47	28.37
268	45.44	28.37
269	45.44	28.37
270	45.44	28.37
271	45.44	28.38
272	45.44	28.37
273	45.44	28.39
274	45.44	28.39
275	45.44	28.4
276	45.44	28.39
277	45.41	28.4
278	45.41	28.4
279	45.44	28.41
280	45.41	28.41
281	45.37	28.41
282	45.37	28.41
283	45.37	28.41
284	45.34	28.41
285	45.37	28.42
286	45.34	28.42
287	45.34	28.42
288	45.31	28.42
289	45.31	28.42
290	45.34	28.43
291	45.34	28.43
292	45.34	28.44
293	45.34	28.43
294	45.31	28.43
295	45.31	28.43
296	45.31	28.43
297	45.31	28.43
298	45.31	28.45
299	45.31	28.45
300	45.31	28.45
301	45.31	28.44
302	45.31	28.46
303	45.31	28.45
304	45.28	28.45
305	45.28	28.45
306	45.28	28.44
307	45.24	28.46
308	45.24	28.46
309	45.24	28.45
310	45.24	28.47
311	45.24	28.46
312	45.24	28.45
313	45.24	28.46
314	45.24	28.47
315	45.24	28.47
316	45.24	28.48
317	45.24	28.48
318	45.21	28.47
319	45.21	28.48
320	45.24	28.47
321	45.24	28.47
322	45.18	28.48
323	45.11	28.45
324	45.01	28.45
325	44.98	28.44
326	44.98	28.45
327	44.98	28.45
328	45.01	28.44
329	45.04	28.45
330	45.04	28.43
331	45.08	28.44
332	45.14	28.43
333	45.18	28.42
334	45.21	28.43
335	45.24	28.41
336	45.21	28.41
337	45.24	28.41
338	45.21	28.43
339	45.18	28.43
340	45.18	28.45
341	45.11	28.44
342	45.08	28.44
343	44.98	28.44
344	44.91	28.42
345	44.85	28.42
346	44.85	28.43
347	44.81	28.42
348	44.78	28.41
349	44.81	28.41
350	44.78	28.41
351	44.78	28.41
352	44.71	28.39
353	44.68	28.38
354	44.68	28.41
355	44.71	28.39
356	44.71	28.39
357	44.71	28.41
358	44.61	28.42
359	44.58	28.4
360	44.52	28.41
361	44.48	28.4
362	44.48	28.39
363	44.45	28.4
364	44.38	28.39
365	44.38	28.38
366	44.32	28.39
367	44.35	28.38
368	44.35	28.39
369	44.38	28.37
370	44.38	28.39
371	44.32	28.37
372	44.32	28.37
373	44.32	28.36
374	44.32	28.37
375	44.35	28.36
376	44.38	28.37
377	44.45	28.36
378	44.45	28.39
379	44.48	28.39
380	44.55	28.4
381	44.65	28.4
382	44.58	28.39
383	44.55	28.4
384	44.52	28.39
385	44.58	28.4
386	44.58	28.41
387	44.58	28.43
388	44.65	28.42
389	44.65	28.43
390	44.71	28.42
391	44.71	28.43
392	44.71	28.42
393	44.71	28.43
394	44.68	28.43
395	44.68	28.42
396	44.71	28.44
397	44.71	28.44
398	44.75	28.45
399	44.75	28.45
400	44.75	28.47
401	44.75	28.47
402	44.78	28.46
403	44.78	28.46
404	44.78	28.46
405	44.78	28.45
406	44.78	28.45
407	44.78	28.47
408	44.78	28.47
409	44.78	28.47
410	44.75	28.48
411	44.78	28.47
412	44.78	28.48
413	44.75	28.48
414	44.78	28.48
415	44.75	28.49
416	44.78	28.49
417	44.78	28.49
418	44.78	28.49
419	44.78	28.5
420	44.78	28.5
421	44.78	28.51
422	44.78	28.51
423	44.78	28.51
424	44.78	28.51
425	44.78	28.5
426	44.78	28.5
427	44.78	28.51
428	44.81	28.51
429	44.78	28.51
430	44.81	28.51
431	44.81	28.53
432	44.85	28.51
433	44.81	28.51
434	44.85	28.51
435	44.81	28.51
436	44.85	28.53
437	44.85	28.52
438	44.85	28.5
439	44.85	28.51
440	44.85	28.51
441	44.85	28.51
442	44.85	28.51
443	44.85	28.51
444	44.88	28.51
445	44.88	28.51
446	44.88	28.51
447	44.88	28.52
448	44.91	28.51
449	44.91	28.51
450	44.91	28.53
451	44.91	28.52
452	44.88	28.52
453	44.88	28.53
454	44.88	28.53
455	44.88	28.52
456	44.88	28.53
457	44.91	28.52
458	44.91	28.52
459	44.91	28.53
460	44.91	28.53
461	44.91	28.53
462	44.91	28.52
463	44.91	28.52
464	44.91	28.53
465	44.91	28.53
466	44.88	28.53
467	44.91	28.52
468	44.91	28.53
469	44.91	28.52
470	44.91	28.52
471	44.91	28.52
472	44.91	28.53
473	44.91	28.53
474	44.91	28.53
475	44.91	28.54
476	44.91	28.52
477	44.88	28.53
478	44.91	28.53
479	44.91	28.53
480	44.91	28.54
481	44.91	28.54
482	44.91	28.54
483	44.88	28.54
484	44.91	28.55
485	44.91	28.55
486	44.91	28.54
487	44.91	28.54
488	44.91	28.55
489	44.91	28.54
490	44.91	28.54
491	44.91	28.54
492	44.91	28.54
493	44.91	28.55
494	44.91	28.55
495	44.91	28.56
496	44.91	28.55
497	44.91	28.55
498	44.91	28.55
499	44.91	28.55
500	44.91	28.54
501	44.91	28.54
502	44.91	28.54
503	44.91	28.55
504	44.91	28.55
505	44.91	28.55
506	44.91	28.55
507	44.91	28.55
508	44.91	28.56
509	44.91	28.56
510	44.91	28.56
511	44.91	28.57
512	44.91	28.55
513	44.91	28.56
514	44.91	28.55
515	44.91	28.57
516	44.91	28.56
517	44.91	28.55
518	44.91	28.56
519	44.88	28.57
520	44.91	28.57
521	44.91	28.57
522	44.91	28.56
523	44.91	28.56
524	44.88	28.56
525	44.88	28.56
526	44.88	28.57
527	44.85	28.56
528	44.88	28.56
529	44.91	28.57
530	44.88	28.56
531	44.91	28.57
532	44.85	28.57
533	44.85	28.57
534	44.88	28.55
535	44.88	28.56
536	44.85	28.56
537	44.85	28.57
538	44.85	28.56
539	44.85	28.56
540	44.85	28.57
541	44.88	28.58
542	44.85	28.57
543	44.85	28.57
544	44.88	28.57
545	44.88	28.59
546	44.85	28.57
547	44.85	28.58
548	44.85	28.57
549	44.85	28.58
550	44.85	28.58
551	44.88	28.58
552	44.85	28.59
553	44.85	28.57
554	44.88	28.58
555	44.88	28.58
556	44.85	28.59
557	44.85	28.58
558	44.85	28.57
559	44.85	28.57
560	44.85	28.58
561	44.85	28.58
562	44.85	28.59
563	44.85	28.58
564	44.85	28.58
565	44.85	28.59
566	44.85	28.59
567	44.85	28.59
568	44.85	28.59
569	44.85	28.59
570	44.85	28.58
571	44.85	28.59
572	44.85	28.59
573	44.85	28.59
574	44.85	28.59
575	44.85	28.6
576	44.85	28.6
577	44.85	28.59
578	44.85	28.6
579	44.85	28.6
580	44.85	28.59
581	44.85	28.6
582	44.85	28.6
583	44.85	28.59
584	44.85	28.61
585	44.85	28.59
586	44.85	28.59
587	44.81	28.6
588	44.85	28.59
589	44.81	28.6
590	44.85	28.59
591	44.85	28.59
592	44.85	28.61
593	44.85	28.59
594	44.85	28.6
595	44.85	28.61
596	44.85	28.6
597	44.85	28.61
598	44.85	28.61
599	44.85	28.61
600	44.81	28.6
601	44.85	28.6
602	44.85	28.61
603	44.85	28.61
604	44.85	28.61
605	44.81	28.6
606	44.81	28.6
607	44.85	28.62
608	44.85	28.61
609	44.85	28.61
610	44.81	28.61
611	44.85	28.6
612	44.85	28.61
613	44.85	28.61
614	44.85	28.61
615	44.81	28.62
616	44.85	28.61
617	44.85	28.61
618	44.85	28.62
619	44.85	28.62
620	44.81	28.61
621	44.81	28.62
622	44.81	28.61
623	44.81	28.62
624	44.85	28.63
625	44.85	28.64
626	44.85	28.62
627	44.85	28.62
628	44.81	28.63
629	44.85	28.63
630	44.85	28.63
631	44.81	28.62
632	44.81	28.63
633	44.81	28.62
634	44.81	28.64
635	44.81	28.64
636	44.81	28.64
637	44.81	28.63
638	44.81	28.64
639	44.78	28.63
640	44.81	28.63
641	44.81	28.64
642	44.78	28.64
643	44.81	28.65
644	44.81	28.65
645	44.78	28.64
646	44.81	28.65
647	44.81	28.65
648	44.78	28.64
649	44.78	28.64
650	44.81	28.64
651	44.78	28.65
652	44.78	28.64
653	44.81	28.65
654	44.81	28.66
655	44.81	28.66
656	44.78	28.67
657	44.78	28.66
658	44.78	28.65
659	44.81	28.65
660	44.78	28.67
661	44.81	28.66
662	44.81	28.67
663	44.78	28.67
664	44.78	28.66
665	44.78	28.66
666	44.78	28.67
667	44.78	28.67
668	44.78	28.66
669	44.78	28.67
670	44.78	28.67
671	44.78	28.66
672	44.78	28.67
673	44.78	28.67
674	44.78	28.67
675	44.78	28.67
676	44.78	28.67
677	44.78	28.67
678	44.78	28.67
679	44.78	28.68
680	44.78	28.67
681	44.78	28.67
682	44.78	28.67
683	44.78	28.67
684	44.78	28.67
685	44.78	28.67
686	44.78	28.67
687	44.81	28.68
688	44.78	28.68
689	44.78	28.68
690	44.78	28.68
691	44.78	28.67
692	44.81	28.68
693	44.81	28.68
694	44.81	28.67
695	44.78	28.68
696	44.78	28.67
697	44.78	28.68
698	44.78	28.67
699	44.78	28.66
700	44.78	28.67
701	44.78	28.68
702	44.78	28.68
703	44.81	28.67
704	44.78	28.67
705	44.78	28.67
706	44.81	28.67
707	44.81	28.68
708	44.81	28.67
709	44.85	28.68
710	44.85	28.68
711	44.81	28.68
712	44.81	28.69
713	44.78	28.68
714	44.85	28.67
715	44.81	28.69
716	44.81	28.67
717	44.81	28.68
718	44.81	28.68
719	44.81	28.68
720	44.85	28.68
721	44.81	28.69
722	44.81	28.68
723	44.85	28.69
724	44.81	28.69
725	44.85	28.68
726	44.85	28.69
727	44.81	28.68
728	44.81	28.68
729	44.81	28.68
730	44.81	28.68
731	44.81	28.68
732	44.85	28.7
733	44.85	28.69
734	44.85	28.69
735	44.85	28.68
736	44.85	28.68
737	44.85	28.68
738	44.85	28.69
739	44.85	28.69
740	44.85	28.69
741	44.85	28.68
742	44.85	28.68
743	44.85	28.69
744	44.85	28.69
745	44.85	28.69
746	44.85	28.68
747	44.85	28.69
748	44.85	28.69
749	44.85	28.7
750	44.85	28.69
751	44.85	28.68
752	44.85	28.69
753	44.85	28.69
754	44.85	28.69
755	44.85	28.7
756	44.85	28.69
757	44.85	28.69
758	44.85	28.69
759	44.85	28.7
760	44.85	28.7
761	44.85	28.7
762	44.85	28.69
763	44.85	28.69
764	44.85	28.7
765	44.85	28.7
766	44.85	28.69
767	44.85	28.7
768	44.85	28.71
769	44.85	28.7
770	44.85	28.7
771	44.85	28.69
772	44.85	28.7
773	44.85	28.7
774	44.85	28.7
775	44.85	28.71
776	44.85	28.7
777	44.88	28.7
778	44.88	28.7
779	44.85	28.7
780	44.88	28.71
781	44.85	28.7
782	44.85	28.7
783	44.88	28.71
784	44.95	28.7
785	44.98	28.7
786	45.04	28.71
787	45.01	28.71
788	45.04	28.7
789	45.04	28.69
790	45.04	28.69
791	45.08	28.7
792	45.14	28.69
793	45.18	28.7
794	45.21	28.71
795	45.21	28.7
796	45.18	28.71
797	45.21	28.7
798	45.21	28.71
799	45.24	28.71
800	45.21	28.69
801	45.21	28.69
802	45.21	28.7
803	45.18	28.7
804	45.18	28.69
805	45.21	28.69
806	45.18	28.71
807	45.18	28.7
808	45.18	28.71
809	45.14	28.71
810	45.14	28.71
811	45.11	28.71
812	45.11	28.71
813	45.11	28.71
814	45.11	28.7
815	45.11	28.7
816	45.11	28.69
817	45.11	28.69
818	45.11	28.68
819	45.11	28.68
820	45.11	28.69
821	45.11	28.69
822	45.11	28.71
823	45.11	28.71
824	45.08	28.71
825	45.11	28.71
826	45.11	28.71
827	45.08	28.7
828	45.11	28.7
829	45.11	28.69
830	45.11	28.69
831	45.11	28.7
832	45.11	28.69
833	45.11	28.7
834	45.11	28.71
835	45.11	28.71
836	45.08	28.71
837	45.04	28.71
838	45.04	28.72
839	45.04	28.73
840	45.04	28.72
841	45.04	28.71
842	45.04	28.71
843	45.08	28.71
844	45.04	28.71
845	45.04	28.72
846	45.04	28.71
847	45.04	28.72
848	45.08	28.71
849	45.08	28.7
850	45.08	28.7
851	45.04	28.7
852	45.04	28.71
853	45.04	28.71
854	45.04	28.69
855	45.04	28.7
856	45.04	28.71
857	45.04	28.73
858	45.04	28.71
859	45.04	28.73
860	44.98	28.73
861	45.01	28.73
862	45.01	28.73
863	45.01	28.73
864	45.01	28.73
865	45.01	28.73
866	45.04	28.74
867	45.04	28.73
868	45.04	28.73
869	45.04	28.72
870	45.04	28.72
871	45.04	28.73
872	45.04	28.73
873	45.04	28.73
874	45.04	28.72
875	45.08	28.73
876	45.01	28.73
877	45.01	28.73
878	44.98	28.74
879	44.98	28.73
880	45.04	28.73
881	45.08	28.73
882	45.14	28.74
883	45.18	28.73
884	45.18	28.73
885	45.21	28.73
886	45.21	28.73
887	45.24	28.72
888	45.24	28.73
889	45.24	28.73
890	45.24	28.73
891	45.28	28.73
892	45.24	28.73
893	45.28	28.73
894	45.21	28.72
895	45.11	28.72
896	45.04	28.7
897	45.04	28.7
898	45.11	28.7
899	45.18	28.71
900	45.21	28.71
901	45.24	28.72
902	45.21	28.71
903	45.24	28.71
904	45.24	28.71
905	45.24	28.73
906	45.18	28.71
907	45.14	28.71
908	45.14	28.72
909	45.14	28.71
910	45.11	28.71
911	45.18	28.73
912	45.11	28.72
913	45.11	28.72
914	45.11	28.72
915	45.11	28.73
916	45.11	28.74
917	45.11	28.73
918	45.11	28.73
919	45.11	28.73
920	45.14	28.74
921	45.18	28.73
922	45.18	28.72
923	45.18	28.73
924	45.11	28.73
925	45.11	28.73
926	45.08	28.73
927	45.08	28.73
928	45.04	28.73
929	45.08	28.73
930	45.04	28.73
931	45.04	28.73
932	45.04	28.73
933	45.08	28.73
934	45.04	28.73
935	45.08	28.73
936	45.08	28.74
937	45.08	28.74
938	45.08	28.74
939	45.04	28.73
940	45.04	28.73
941	45.04	28.74
942	45.04	28.73
943	45.04	28.75
944	45.04	28.74
945	45.04	28.75
946	45.04	28.74
947	45.04	28.75
948	45.04	28.73
949	45.08	28.75
950	45.04	28.74
951	45.04	28.75
952	45.04	28.74
953	45.04	28.75
954	45.04	28.74
955	44.98	28.74
956	44.98	28.74
957	44.98	28.74
958	45.01	28.73
959	45.01	28.73
960	45.01	28.75
961	45.01	28.75
962	45.01	28.75
963	45.01	28.75
964	45.01	28.75
965	44.98	28.75
966	44.98	28.75
967	44.98	28.75
968	44.98	28.75
969	44.98	28.76
970	44.98	28.75
971	44.98	28.75
972	44.98	28.75
973	44.98	28.76
974	44.98	28.74
975	44.98	28.75
976	44.98	28.75
977	44.98	28.76
978	44.98	28.75
979	44.98	28.74
980	44.98	28.75
981	44.98	28.76
982	44.98	28.75
983	44.98	28.76
984	44.98	28.75
985	44.98	28.76
986	44.98	28.76
987	44.98	28.76
988	44.95	28.76
989	44.98	28.77
990	44.98	28.75
991	44.98	28.76
992	44.98	28.76
993	44.98	28.77
994	44.98	28.77
995	44.95	28.77
996	44.95	28.76
997	44.95	28.76
998	44.91	28.76
999	44.95	28.76
1000	44.95	28.76
1001	44.98	28.77
1002	44.98	28.76
1003	44.98	28.77
1004	44.98	28.77
1005	44.98	28.77
1006	44.95	28.76
1007	44.95	28.75
1008	44.91	28.77
1009	44.91	28.76
1010	44.95	28.77
1011	44.91	28.77
1012	44.91	28.77
1013	44.91	28.77
1014	44.91	28.77
1015	44.91	28.77
1016	44.95	28.77
1017	44.12	28.75
1018	44.08	28.74
1019	43.98	28.75
1020	43.95	28.74
1021	43.95	28.75
1022	43.98	28.75
1023	43.98	28.76
1024	43.92	28.75
1025	43.85	28.73
1026	43.85	28.73
1027	43.92	28.74
1028	43.85	28.74
1029	43.82	28.74
1030	43.82	28.73
1031	43.85	28.74
1032	43.85	28.73
1033	43.85	28.73
1034	43.82	28.73
1035	43.79	28.72
1036	43.79	28.72
1037	43.82	28.73
1038	43.85	28.73
1039	43.85	28.73
1040	43.82	28.72
1041	43.79	28.73
1042	43.79	28.72
1043	43.72	28.74
1044	43.75	28.74
1045	43.75	28.73
1046	43.72	28.74
1047	43.65	28.74
1048	43.65	28.75
1049	43.62	28.74
1050	43.65	28.73
1051	43.65	28.74
1052	43.62	28.74
1053	43.65	28.74
1054	43.65	28.74
1055	43.65	28.74
1056	43.65	28.74
1057	43.65	28.76
1058	43.65	28.76
1059	43.59	28.75
1060	43.55	28.75
1061	43.55	28.75
1062	43.55	28.74
1063	43.52	28.75
1064	43.49	28.74
1065	43.45	28.74
1066	43.45	28.75
1067	43.45	28.75
1068	43.45	28.75
1069	43.45	28.75
1070	43.45	28.74
1071	43.42	28.75
1072	43.45	28.74
1073	43.45	28.74
1074	43.45	28.75
1075	43.39	28.74
1076	43.39	28.75
1077	43.42	28.76
1078	43.35	28.76
1079	43.39	28.75
1080	43.32	28.74
1081	43.29	28.75
1082	43.29	28.75
1083	43.32	28.74
1084	43.29	28.75
1085	43.25	28.75
1086	43.22	28.75
1087	43.22	28.75
1088	43.19	28.73
1089	43.22	28.73
1090	43.25	28.72
1091	43.22	28.72
1092	43.25	28.74
1093	43.25	28.73
1094	43.35	28.74
1095	43.32	28.74
1096	43.25	28.74
1097	43.22	28.73
1098	43.19	28.74
1099	43.12	28.74
1100	43.12	28.75
1101	43.12	28.73
1102	43.12	28.75
1103	43.12	28.75
1104	43.12	28.74
1105	43.09	28.75
1106	43.05	28.75
1107	43.05	28.74
1108	43.09	28.74
1109	43.12	28.74
1110	43.12	28.75
1111	43.09	28.75
1112	43.09	28.75
1113	43.05	28.75
1114	43.05	28.73
1115	43.02	28.73
1116	43.05	28.74
1117	43.09	28.76
1118	43.12	28.75
1119	43.05	28.75
1120	43.05	28.73
1121	42.99	28.74
1122	42.85	28.7
1123	42.69	28.67
1124	42.72	28.66
1125	42.72	28.64
1126	43.12	28.64
1127	43.69	28.65
1128	44.38	28.64
1129	43.98	28.63
1130	43.95	28.58
1131	43.79	28.55
1132	44.32	28.54
1133	44.65	28.52
1134	44.78	28.52
1135	44.91	28.52
1136	44.98	28.55
1137	44.98	28.57
1138	45.01	28.57
1139	44.88	28.58
1140	44.71	28.6
1141	44.65	28.61
1142	44.61	28.62
1143	44.58	28.61
1144	44.48	28.59
1145	44.55	28.58
1146	44.61	28.58
1147	44.68	28.6
1148	44.78	28.6
1149	44.81	28.6
1150	44.85	28.62
1151	44.91	28.63
1152	44.95	28.64
1153	44.91	28.65
1154	44.71	28.65
1155	44.71	28.66
1156	44.68	28.67
1157	44.65	28.67
1158	44.65	28.67
1159	44.71	28.67
1160	44.78	28.68
1161	44.85	28.69
1162	44.88	28.69
1163	44.91	28.7
1164	44.98	28.71
1165	44.98	28.71
1166	44.95	28.7
1167	44.91	28.7
1168	44.88	28.71
1169	44.85	28.7
1170	44.75	28.69
1171	44.71	28.69
1172	44.75	28.69
1173	44.78	28.69
1174	44.85	28.7
1175	44.85	28.7
1176	44.88	28.7
1177	44.81	28.69
1178	44.78	28.71
1179	44.75	28.7
1180	44.75	28.7
1181	44.78	28.7
1182	44.75	28.69
1183	44.78	28.71
1184	44.78	28.7
1185	44.71	28.71
1186	44.65	28.69
1187	44.52	28.67
1188	44.48	28.65
1189	44.48	28.63
1190	44.52	28.63
1191	44.52	28.63
1192	44.55	28.62
1193	44.58	28.62
1194	44.68	28.61
1195	44.71	28.61
1196	44.78	28.6
1197	44.88	28.6
1198	44.88	28.6
1199	44.88	28.62
1200	44.85	28.63
1201	44.88	28.61
1202	45.04	28.61
1203	45.01	28.6
1204	44.78	28.57
1205	44.71	28.54
1206	44.78	28.53
1207	44.71	28.54
1208	44.75	28.54
1209	44.71	28.54
1210	44.71	28.54
1211	44.61	28.53
1212	44.58	28.51
1213	44.58	28.51
1214	44.58	28.5
1215	44.58	28.5
1216	44.58	28.48
1217	44.58	28.5
1218	44.52	28.47
1219	44.52	28.47
1220	44.48	28.44
1221	44.48	28.43
1222	44.45	28.43
1223	44.45	28.44
1224	44.42	28.43
1225	44.42	28.43
1226	44.38	28.43
1227	44.35	28.43
1228	44.35	28.41
1229	44.35	28.41
1230	44.35	28.39
1231	44.35	28.41
1232	44.35	28.41
1233	44.32	28.4
1234	44.32	28.35
1235	44.35	28.36
1236	44.38	28.35
1237	44.38	28.37
1238	44.35	28.38
1239	44.35	28.38
1240	44.32	28.36
1241	44.28	28.35
1242	44.25	28.35
1243	44.22	28.34
1244	44.22	28.34
1245	44.18	28.34
1246	44.18	28.31
1247	44.18	28.32
1248	44.18	28.32
1249	44.18	28.31
1250	44.18	28.3
1251	44.15	28.31
1252	44.18	28.3
1253	44.18	28.3
1254	44.18	28.29
1255	44.18	28.27
1256	44.22	28.28
1257	44.22	28.28
1258	44.18	28.29
1259	44.15	28.27
1260	44.12	28.25
1261	44.15	28.23
1262	44.15	28.22
1263	44.18	28.2
1264	44.18	28.23
1265	44.12	28.22
1266	44.08	28.21
1267	44.08	28.21
1268	44.08	28.21
1269	44.08	28.22
1270	44.05	28.22
1271	44.08	28.2
1272	44.08	28.21
1273	44.08	28.22
1274	44.08	28.23
1275	44.05	28.23
1276	44.05	28.25
1277	44.05	28.24
1278	44.05	28.24
1279	44.02	28.23
1280	43.98	28.21
1281	43.98	28.23
1282	43.95	28.24
1283	43.92	28.23
1284	43.88	28.23
1285	43.88	28.23
1286	43.88	28.22
1287	43.85	28.21
1288	43.85	28.21
1289	43.88	28.21
1290	43.88	28.18
1291	43.92	28.17
1292	43.92	28.16
1293	43.98	28.15
1294	43.98	28.14
1295	43.98	28.12
1296	43.98	28.13
1297	43.98	28.13
1298	43.98	28.13
1299	43.95	28.14
1300	43.92	28.15
1301	43.88	28.14
1302	43.88	28.13
1303	43.88	28.15
1304	43.85	28.13
1305	43.85	28.13
1306	43.85	28.13
1307	43.85	28.14
1308	43.85	28.15
1309	43.79	28.15
1310	43.79	28.13
1311	43.85	28.14
1312	43.82	28.15
1313	43.82	28.13
1314	43.82	28.11
1315	43.79	28.13
1316	43.79	28.14
1317	43.79	28.13
1318	43.79	28.12
1319	43.79	28.13
1320	43.72	28.13
1321	43.72	28.13
1322	43.72	28.12
1323	43.72	28.13
1324	43.69	28.11
1325	43.69	28.11
1326	43.69	28.09
1327	43.72	28.1
1328	43.72	28.11
1329	43.65	28.09
1330	43.69	28.1
1331	43.72	28.11
1332	43.72	28.1
1333	43.72	28.11
1334	43.69	28.11
1335	43.69	28.1
1336	43.69	28.11
1337	43.65	28.1
1338	43.65	28.11
1339	43.62	28.09
1340	43.62	28.1
1341	43.59	28.12
1342	43.59	28.1
1343	43.59	28.11
1344	43.59	28.1
1345	43.59	28.09
1346	46	28.14
1347	45.7	28.18
1348	44.98	28.17
1349	44.38	28.15
1350	44.12	28.15
1351	44.05	28.17
1352	43.92	28.16
1353	43.85	28.16
1354	43.85	28.17
1355	43.85	28.16
1356	43.82	28.15
1357	43.79	28.13
1358	43.79	28.13
1359	43.85	28.11
1360	43.92	28.11
1361	43.92	28.09
1362	43.95	28.09
1363	43.98	28.09
1364	43.95	28.09
1365	43.92	28.07
1366	43.92	28.1
